hypothesis_id,event_id,ticker,name,quarter,date,direction,chg_pct,trade_amount,trade_amount_eok,amount_tag,flow_category,flow_tags,dart_tag,window_category,window_types,leading_signal,followup,has_usable_followup,needs_external_review,external_review_trigger,market_regime,source_file,dominant_followup,dominant_rate,usable_event_count,company_count,d1_return,d3_return,d5_return,d10_return,action_hint,entry_mode,hold_days,fee_bps,status,skip_reason,side,entry_date,exit_date,entry_price,exit_price,raw_return_pct,score_return_pct
H03,001440_2021_Q3_2021-08-05_up,001440,대한전선,2021_Q3,2021-08-05,up,9.441027012570212,444847993690.0,4448.4799369,거래대금급증,외국인기관동반매도,외국인기관동반매도|개인매수,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,상승실패,True,True,B,유동성/저금리 후반장,00_기업별분석\대한전선\대한전선_2021_Q3_events.jsonl,상승실패,0.7333333333333333,15,11,-3.52,-8.1,-5.81,-17.78,추격매수 회피 후보,next_open,5,15.0,ok,,avoid_long,2021-08-06,2021-08-13,24596.0,22564.0,-8.26150593592454,7.9615059359245395
H03,086520_2021_Q3_2021-08-09_up,086520,에코프로,2021_Q3,2021-08-09,up,29.944873208379263,383626410400.0,3836.264104,거래대금급증,외국인기관동반매도,외국인기관동반매도|개인매수,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,단기되돌림,True,True,B,유동성/저금리 후반장,00_기업별분석\에코프로\에코프로_2021_Q3_events.jsonl,상승실패,0.7333333333333333,15,11,3.07,14.06,-0.63,0.63,추격매수 회피 후보,next_open,5,15.0,ok,,avoid_long,2021-08-10,2021-08-18,18259.0,18147.0,-0.6133961334136573,0.3133961334136573
H03,298380_2021_Q3_2021-09-02_up,298380,에이비엘바이오,2021_Q3,2021-09-02,up,9.178743961352652,52532472400.0,525.324724,거래대금급증,외국인기관동반매도,외국인기관동반매도|개인매수,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,상승실패,True,True,B,유동성/저금리 후반장,00_기업별분석\에이비엘바이오\에이비엘바이오_2021_Q3_events.jsonl,상승실패,0.7333333333333333,15,11,-4.42,-3.32,-8.63,-14.16,추격매수 회피 후보,next_open,5,15.0,ok,,avoid_long,2021-09-03,2021-09-10,22500.0,20000.0,-11.111111111111116,10.811111111111115
H03,066570_2021_Q3_2021-09-03_up,066570,LG전자,2021_Q3,2021-09-03,up,10.035842293906816,601973982000.0,6019.73982,거래대금급증,외국인기관동반매도,외국인기관동반매도|개인매수,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,상승실패,True,True,B,유동성/저금리 후반장,00_기업별분석\LG전자\LG전자_2021_Q3_events.jsonl,상승실패,0.7333333333333333,15,11,-3.58,-6.19,-4.56,-9.12,추격매수 회피 후보,next_open,5,15.0,ok,,avoid_long,2021-09-06,2021-09-13,151000.0,143000.0,-5.298013245033117,4.998013245033118
H03,402340_2021_Q4_2021-12-02_up,402340,SK스퀘어,2021_Q4,2021-12-02,up,9.569377990430628,495532935300.0,4955.329353,거래대금급증,외국인기관동반매도,외국인기관동반매도|개인매수,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,상승실패,True,True,B,유동성/저금리 후반장,00_기업별분석\SK스퀘어\SK스퀘어_2021_Q4_events.jsonl,상승실패,0.7333333333333333,15,11,-3.93,-4.51,-5.24,-17.9,추격매수 회피 후보,next_open,5,15.0,ok,,avoid_long,2021-12-03,2021-12-10,67400.0,63300.0,-6.083086053412467,5.783086053412467
H04,402340_2022_Q1_2022-01-04_up,402340,SK스퀘어,2022_Q1,2022-01-04,up,5.263157894736836,217897361900.0,2178.973619,거래대금급증,외국인기관동반매도,외국인기관동반매도|개인매수,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,상승실패,True,True,B,금리 인상/긴축장,00_기업별분석\SK스퀘어\SK스퀘어_2022_Q1_events.jsonl,상승실패,0.7142857142857143,28,17,-3.43,-12.86,-18.29,-10.14,추격매수 회피 후보,next_open,5,15.0,ok,,avoid_long,2022-01-05,2022-01-12,69700.0,59400.0,-14.777618364418943,14.477618364418943
H04,001440_2022_Q1_2022-01-12_up,001440,대한전선,2022_Q1,2022-01-12,up,11.338995925695738,139771128525.0,1397.71128525,거래대금급증,외국인기관동반매도,외국인기관동반매도|개인매수,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,상승실패,True,True,B,금리 인상/긴축장,00_기업별분석\대한전선\대한전선_2022_Q1_events.jsonl,상승실패,0.7142857142857143,28,17,-2.41,-9.12,-10.72,-5.63,추격매수 회피 후보,next_open,5,15.0,ok,,avoid_long,2022-01-13,2022-01-20,16037.0,14697.0,-8.355677495790982,8.055677495790981
H04,024060_2022_Q1_2022-02-14_up,024060,흥구석유,2022_Q1,2022-02-14,up,8.93561103810776,96570937100.0,965.709371,거래대금급증,외국인기관동반매도,외국인기관동반매도|개인매수,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,상승실패,True,True,B,금리 인상/긴축장,00_기업별분석\흥구석유\흥구석유_2022_Q1_events.jsonl,상승실패,0.7142857142857143,28,17,-7.72,-7.72,-8.93,15.08,추격매수 회피 후보,next_open,5,15.0,skip,ohlcv_cache_missing,,,,,,,
H04,024060_2022_Q1_2022-03-02_up,024060,흥구석유,2022_Q1,2022-03-02,up,10.58700209643606,164277746210.0,1642.7774621,거래대금급증,외국인기관동반매도,외국인기관동반매도|개인매수,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,상승실패,True,False,,금리 인상/긴축장,00_기업별분석\흥구석유\흥구석유_2022_Q1_events.jsonl,상승실패,0.7142857142857143,28,17,-1.42,-1.42,-12.04,-22.37,추격매수 회피 후보,next_open,5,15.0,skip,ohlcv_cache_missing,,,,,,,
H04,025860_2022_Q1_2022-03-07_up,025860,남해화학,2022_Q1,2022-03-07,up,5.714285714285716,37780127750.0,377.8012775,거래대금급증,외국인기관동반매도,외국인기관동반매도|개인매수,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,상승실패,True,True,B,금리 인상/긴축장,00_기업별분석\남해화학\남해화학_2022_Q1_events.jsonl,상승실패,0.7142857142857143,28,17,-7.21,-10.99,-10.63,0.45,추격매수 회피 후보,next_open,5,15.0,skip,ohlcv_cache_missing,,,,,,,
H04,034020_2022_Q1_2022-03-11_up,034020,두산에너빌리티,2022_Q1,2022-03-11,up,10.18957345971565,686085879550.0,6860.8587955,거래대금급증,외국인기관동반매도,외국인기관동반매도|개인매수,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,상승실패,True,True,B,금리 인상/긴축장,00_기업별분석\두산에너빌리티\두산에너빌리티_2022_Q1_events.jsonl,상승실패,0.7142857142857143,28,17,0.43,-2.8,-3.66,-4.73,추격매수 회피 후보,next_open,5,15.0,ok,,avoid_long,2022-03-14,2022-03-21,23500.0,21800.0,-7.234042553191489,6.934042553191489
H04,006340_2022_Q1_2022-03-31_up,006340,대원전선,2022_Q1,2022-03-31,up,25.13368983957218,238907112150.0,2389.0711215,거래대금급증,외국인기관동반매도,외국인기관동반매도|개인매수,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,후속거래일부족,False,True,B,금리 인상/긴축장,00_기업별분석\대원전선\대원전선_2022_Q1_events.jsonl,상승실패,0.7142857142857143,28,17,,,,,추격매수 회피 후보,next_open,5,15.0,skip,event_date_not_in_cache,,,,,,,
H04,199820_2022_Q2_2022-04-04_up,199820,제일일렉트릭,2022_Q2,2022-04-04,up,3.256056264652263,1614437100.0,16.144371,거래대금급증,외국인기관동반매도,외국인기관동반매도|개인매수,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,상승실패,True,True,B,금리 인상/긴축장,00_기업별분석\제일일렉트릭\제일일렉트릭_2022_Q2_events.jsonl,상승실패,0.7142857142857143,28,17,0.0,-5.68,-7.88,-6.62,추격매수 회피 후보,next_open,5,15.0,skip,ohlcv_cache_missing,,,,,,,
H04,042700_2022_Q2_2022-04-14_up,042700,한미반도체,2022_Q2,2022-04-14,up,5.182926829268286,24235044500.0,242.350445,거래대금급증,외국인기관동반매도,외국인기관동반매도|개인매수,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,단기되돌림,True,True,B,금리 인상/긴축장,00_기업별분석\한미반도체\한미반도체_2022_Q2_events.jsonl,상승실패,0.7142857142857143,28,17,-1.74,-1.16,-1.74,-12.17,추격매수 회피 후보,next_open,5,15.0,skip,event_date_not_in_cache,,,,,,,
H04,009150_2022_Q2_2022-06-08_up,009150,삼성전기,2022_Q2,2022-06-08,up,5.208333333333326,197026603000.0,1970.26603,거래대금급증,외국인기관동반매도,외국인기관동반매도|개인매수,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,상승실패,True,True,B,금리 인상/긴축장,00_기업별분석\삼성전기\삼성전기_2022_Q2_events.jsonl,상승실패,0.7142857142857143,28,17,0.33,-2.64,-3.96,-13.2,추격매수 회피 후보,next_open,5,15.0,skip,event_date_not_in_cache,,,,,,,
H04,222080_2022_Q2_2022-06-09_up,222080,씨아이에스,2022_Q2,2022-06-09,up,11.46953405017921,103462498450.0,1034.6249845,거래대금급증,외국인기관동반매도,외국인기관동반매도|개인매수,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,상승지속,True,True,B,금리 인상/긴축장,00_기업별분석\씨아이에스\씨아이에스_2022_Q2_events.jsonl,상승실패,0.7142857142857143,28,17,11.58,8.68,4.18,0.64,추격매수 회피 후보,next_open,5,15.0,skip,event_date_not_in_cache,,,,,,,
H04,222080_2022_Q2_2022-06-10_up,222080,씨아이에스,2022_Q2,2022-06-10,up,11.575562700964625,428952376100.0,4289.523761,거래대금급증,외국인기관동반매도,외국인기관동반매도|개인매수,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,상승실패,True,True,B,금리 인상/긴축장,00_기업별분석\씨아이에스\씨아이에스_2022_Q2_events.jsonl,상승실패,0.7142857142857143,28,17,-2.31,-7.49,-7.78,-4.61,추격매수 회피 후보,next_open,5,15.0,ok,,avoid_long,2022-06-13,2022-06-20,17400.0,15200.0,-12.643678160919535,12.343678160919534
H04,199820_2022_Q3_2022-08-12_up,199820,제일일렉트릭,2022_Q3,2022-08-12,up,4.722921914357681,761950900.0,7.619509,거래대금급증,외국인기관동반매도,외국인기관동반매도|개인매수,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,상승실패,True,True,B,금리 인상/긴축장,00_기업별분석\제일일렉트릭\제일일렉트릭_2022_Q3_events.jsonl,상승실패,0.7142857142857143,28,17,-1.88,-5.64,-7.89,-10.9,추격매수 회피 후보,next_open,5,15.0,skip,ohlcv_cache_missing,,,,,,,
H04,199820_2022_Q3_2022-08-26_up,199820,제일일렉트릭,2022_Q3,2022-08-26,up,4.896360372123398,386934400.0,3.869344,거래대금급증,외국인기관동반매도,외국인기관동반매도|개인매수,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,상승실패,True,True,B,금리 인상/긴축장,00_기업별분석\제일일렉트릭\제일일렉트릭_2022_Q3_events.jsonl,상승실패,0.7142857142857143,28,17,-7.78,-8.95,-8.17,-9.34,추격매수 회피 후보,next_open,5,15.0,skip,ohlcv_cache_missing,,,,,,,
H04,001510_2022_Q3_2022-09-15_up,001510,SK증권,2022_Q3,2022-09-15,up,1.9297036526533475,3286807608.0,32.86807608,거래대금급증,외국인기관동반매도,외국인기관동반매도|개인매도,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,상승실패,True,False,,금리 인상/긴축장,00_기업별분석\SK증권\SK증권_2022_Q3_events.jsonl,상승실패,0.7142857142857143,28,17,-1.22,-2.97,-3.65,-12.98,추격매수 회피 후보,next_open,5,15.0,ok,,avoid_long,2022-09-16,2022-09-23,1473.0,1401.0,-4.887983706720977,4.587983706720977
H04,034020_2022_Q4_2022-11-01_up,034020,두산에너빌리티,2022_Q4,2022-11-01,up,19.62264150943396,777792918850.0,7777.9291885,거래대금급증,외국인기관동반매도,외국인기관동반매도|개인매수,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,단기되돌림,True,True,B,금리 인상/긴축장,00_기업별분석\두산에너빌리티\두산에너빌리티_2022_Q4_events.jsonl,상승실패,0.7142857142857143,28,17,-9.15,-5.99,-1.58,6.94,추격매수 회피 후보,next_open,5,15.0,ok,,avoid_long,2022-11-02,2022-11-09,15400.0,15950.0,3.571428571428581,-3.8714285714285808
H04,010170_2022_Q4_2022-11-16_up,010170,대한광통신,2022_Q4,2022-11-16,up,6.727534839019711,9407953515.0,94.07953515,거래대금급증,외국인기관동반매도,외국인기관동반매도|개인매수,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,상승유지,True,True,B,금리 인상/긴축장,00_기업별분석\대한광통신\대한광통신_2022_Q4_events.jsonl,상승실패,0.7142857142857143,28,17,1.94,-1.89,1.76,15.17,추격매수 회피 후보,next_open,5,15.0,ok,,avoid_long,2022-11-17,2022-11-24,2251.0,2409.0,7.019102621057316,-7.319102621057316
H04,064350_2023_Q1_2023-01-26_up,064350,현대로템,2023_Q1,2023-01-26,up,10.775047258979198,208458060750.0,2084.5806075,거래대금급증,외국인기관동반매도,외국인기관동반매도|개인매수,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,상승실패,True,True,B,금리 인상/긴축장,00_기업별분석\현대로템\현대로템_2023_Q1_events.jsonl,상승실패,0.7142857142857143,28,17,-1.71,-5.8,-3.58,-8.87,추격매수 회피 후보,next_open,5,15.0,skip,ohlcv_cache_missing,,,,,,,
H04,001510_2023_Q1_2023-02-01_up,001510,SK증권,2023_Q1,2023-02-01,up,15.57948068397721,49128090410.0,491.2809041,거래대금급증,외국인기관동반매도,외국인기관동반매도|개인매수,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,상승실패,True,True,B,금리 인상/긴축장,00_기업별분석\SK증권\SK증권_2023_Q1_events.jsonl,상승실패,0.7142857142857143,28,17,8.38,-4.49,-6.14,-14.36,추격매수 회피 후보,next_open,5,15.0,ok,,avoid_long,2023-02-02,2023-02-09,1763.0,1631.0,-7.487237663074309,7.187237663074309
H04,001510_2023_Q1_2023-02-02_up,001510,SK증권,2023_Q1,2023-02-02,up,8.383561643835623,186825383427.0,1868.25383427,거래대금급증,외국인기관동반매도,외국인기관동반매도|개인매수,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,상승실패,True,True,B,금리 인상/긴축장,00_기업별분석\SK증권\SK증권_2023_Q1_events.jsonl,상승실패,0.7142857142857143,28,17,-10.16,-13.6,-17.54,-19.36,추격매수 회피 후보,next_open,5,,skip,overlap_same_hypothesis_ticker,,,,,,,
H04,025860_2023_Q1_2023-02-06_up,025860,남해화학,2023_Q1,2023-02-06,up,3.4371643394199847,14818716510.0,148.1871651,거래대금급증,외국인기관동반매도,외국인기관동반매도|개인매수,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,단기되돌림,True,True,B,금리 인상/긴축장,00_기업별분석\남해화학\남해화학_2023_Q1_events.jsonl,상승실패,0.7142857142857143,28,17,-0.93,-2.7,-1.97,-3.74,추격매수 회피 후보,next_open,5,15.0,skip,ohlcv_cache_missing,,,,,,,
H04,050890_2023_Q1_2023-02-09_up,050890,쏠리드,2023_Q1,2023-02-09,up,3.305785123966931,8574047280.0,85.7404728,거래대금급증,외국인기관동반매도,외국인기관동반매도|개인매수,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,상승지속,True,True,B,금리 인상/긴축장,00_기업별분석\쏠리드\쏠리드_2023_Q1_events.jsonl,상승실패,0.7142857142857143,28,17,-1.44,2.4,4.64,-3.52,추격매수 회피 후보,next_open,5,15.0,skip,ohlcv_cache_missing,,,,,,,
H04,005490_2023_Q1_2023-03-02_up,005490,POSCO홀딩스,2023_Q1,2023-03-02,up,5.974842767295607,447134003500.0,4471.340035,거래대금급증,외국인기관동반매도,외국인기관동반매도|개인매수,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,상승실패,True,True,B,금리 인상/긴축장,00_기업별분석\POSCO홀딩스\POSCO홀딩스_2023_Q1_events.jsonl,상승실패,0.7142857142857143,28,17,-1.48,-0.59,-4.3,-4.15,추격매수 회피 후보,next_open,5,15.0,ok,,avoid_long,2023-03-03,2023-03-30,339500.0,339500.0,0.0,-0.3
H04,222080_2023_Q1_2023-03-03_up,222080,씨아이에스,2023_Q1,2023-03-03,up,4.699248120300759,68247565660.0,682.4756566,거래대금급증,외국인기관동반매도,외국인기관동반매도|개인매수,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,상승실패,True,True,B,금리 인상/긴축장,00_기업별분석\씨아이에스\씨아이에스_2023_Q1_events.jsonl,상승실패,0.7142857142857143,28,17,3.86,0.0,-6.28,-3.32,추격매수 회피 후보,next_open,5,15.0,ok,,avoid_long,2023-03-06,2023-03-13,11470.0,10650.0,-7.149084568439412,6.849084568439412
H04,199820_2023_Q1_2023-03-06_up,199820,제일일렉트릭,2023_Q1,2023-03-06,up,27.99826501843419,36814561480.0,368.1456148,거래대금급증,외국인기관동반매도,외국인기관동반매도|개인매수,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,상승실패,True,True,B,금리 인상/긴축장,00_기업별분석\제일일렉트릭\제일일렉트릭_2023_Q1_events.jsonl,상승실패,0.7142857142857143,28,17,1.69,-1.1,-8.47,-5.08,추격매수 회피 후보,next_open,5,15.0,skip,ohlcv_cache_missing,,,,,,,
H04,199820_2023_Q1_2023-03-07_up,199820,제일일렉트릭,2023_Q1,2023-03-07,up,1.6943409013893571,9907541970.0,99.0754197,거래대금급증,외국인기관동반매도,외국인기관동반매도|개인매수,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,상승실패,True,False,,금리 인상/긴축장,00_기업별분석\제일일렉트릭\제일일렉트릭_2023_Q1_events.jsonl,상승실패,0.7142857142857143,28,17,-2.17,-5.58,-10.08,-8.5,추격매수 회피 후보,next_open,5,15.0,skip,ohlcv_cache_missing,,,,,,,
H04,058470_2023_Q1_2023-03-09_up,058470,리노공업,2023_Q1,2023-03-09,up,2.354659447135932,19851420044.0,198.51420044,거래대금급증,외국인기관동반매도,외국인기관동반매도|개인매수,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,상승실패,True,True,B,금리 인상/긴축장,00_기업별분석\리노공업\리노공업_2023_Q1_events.jsonl,상승실패,0.7142857142857143,28,17,-1.4,-5.58,-5.02,-5.3,추격매수 회피 후보,next_open,5,15.0,skip,event_date_not_in_cache,,,,,,,
H04,086520_2023_Q1_2023-03-13_up,086520,에코프로,2023_Q1,2023-03-13,up,17.180478456251656,946904937000.0,9469.04937,거래대금급증,외국인기관동반매도,외국인기관동반매도|개인매수,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,상승지속,True,True,B,금리 인상/긴축장,00_기업별분석\에코프로\에코프로_2023_Q1_events.jsonl,상승실패,0.7142857142857143,28,17,2.63,21.16,11.48,21.44,추격매수 회피 후보,next_open,5,15.0,skip,event_date_not_in_cache,,,,,,,
H04,086520_2023_Q1_2023-03-15_up,086520,에코프로,2023_Q1,2023-03-15,up,20.75531315684632,1314777612000.0,13147.77612,거래대금급증,외국인기관동반매도,외국인기관동반매도|개인매수,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,상승유지,True,True,B,금리 인상/긴축장,00_기업별분석\에코프로\에코프로_2023_Q1_events.jsonl,상승실패,0.7142857142857143,28,17,-2.23,-10.04,1.12,11.27,추격매수 회피 후보,next_open,5,15.0,skip,event_date_not_in_cache,,,,,,,
H04,086520_2023_Q1_2023-03-29_up,086520,에코프로,2023_Q1,2023-03-29,up,14.994003809344658,1313645895500.0,13136.458955,거래대금급증,외국인기관동반매도,외국인기관동반매도|개인매수,DART공시동반,직접반응,직접 반응형|선반영형|누적 배경형,있음,후속거래일부족,False,True,B,금리 인상/긴축장,00_기업별분석\에코프로\에코프로_2023_Q1_events.jsonl,상승실패,0.7142857142857143,28,17,0.0,,,,추격매수 회피 후보,next_open,5,15.0,skip,event_date_not_in_cache,,,,,,,
H04,005490_2023_Q1_2023-03-31_up,005490,POSCO홀딩스,2023_Q1,2023-03-31,up,8.394698085419726,1403427430000.0,14034.2743,거래대금급증,외국인기관동반매도,외국인기관동반매도|개인매수,DART공시동반,직접반응,직접 반응형|누적 배경형,있음,후속거래일부족,False,True,B,금리 인상/긴축장,00_기업별분석\POSCO홀딩스\POSCO홀딩스_2023_Q1_events.jsonl,상승실패,0.7142857142857143,28,17,,,,,추격매수 회피 후보,next_open,5,15.0,ok,,avoid_long,2023-04-03,2023-04-10,385000.0,398500.0,3.506493506493502,-3.806493506493502
H07,222080_2024_Q1_2024-01-25_down,222080,씨아이에스,2024_Q1,2024-01-25,down,-2.5768087215064406,3953351740.0,39.5335174,거래대금약함,외국인기관동반매수,외국인기관동반매수|개인매도,주변공시부재,선반영,선반영형|누적 배경형,있음,하락유지,True,True,B,AI/전력기기 테마장,00_기업별분석\씨아이에스\씨아이에스_2024_Q1_events.jsonl,하락후반등,0.6666666666666666,21,10,0.92,-0.71,-2.03,1.22,반등 관찰 후보,next_open,5,15.0,ok,,long,2024-01-26,2024-02-02,9740.0,9960.0,2.258726899383978,1.9587268993839781
